main-crop,sub-crop,N,P,K,temperature,humidity,ph,rainfall
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),29.32419573,59.28687381,19.04817946,25.07132356,67.25188271,7.513035726,42.79357239
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),22.48739232,71.72486455,21.90123452,18.03612912,68.16720836,7.180177303,48.85302275
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),6.810295327,59.71216795,15.77953358,27.43878687,61.17278704,7.097373097,54.11529048
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),29.7252723,59.70212577,22.16350058,19.62208443,68.5800494,6.026943837,44.02839489
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),18.74973274,72.15377632,23.00744275,26.9925941,63.11006164,6.639672794,42.77456934
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),33.22060132,56.2875653,15.6490846,21.17709248,67.43789514,6.057284469,43.48196014
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),10.5858147,65.70793962,18.95577156,25.11177556,65.22647014,7.373039121,54.92373795
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),12.46892291,56.51355718,18.98717431,25.13770369,61.65369299,6.546509847,42.55953724
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),4.452972831,57.03211114,24.43370768,24.72232228,64.33631449,6.842901025,44.28347626
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),13.99213962,55.17089721,16.65761998,23.35864798,62.60779997,6.558955051,35.04352631
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),26.49285677,56.22595028,17.32495797,27.36750078,60.27027579,6.035295467,41.72549971
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),34.32302215,63.89629263,22.76884358,26.89523778,65.58964524,6.305400168,51.83906988
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),2.150775285,58.15029285,22.93394721,25.48497365,66.82239719,7.251540719,43.91422637
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),33.06218496,61.79196349,18.37116712,23.17036031,62.60855854,7.330324724,44.35476527
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),26.73869089,71.11654405,19.5169018,20.6676871,61.6589776,7.296070247,54.1142121
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),7.968002398,65.98514111,15.6912593,20.95401629,66.44747009,7.734625884,46.720793
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),10.59512415,58.44254586,23.17687464,24.71898752,63.3109666,6.556664619,42.59448045
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),25.86743515,57.63100171,20.23399406,28.2683017,66.51844616,6.226290874,41.2580645
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),12.07498511,71.7219993,21.29712614,23.7082112,68.06997524,6.43510557,48.80002462
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),24.71030633,57.90487166,16.77942553,27.64039282,68.46719173,7.474507688,53.88592453
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),0.48778898,55.51032832,20.32575346,23.98324492,60.79719834,6.644713607,44.78192961
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),32.37637634,61.01973596,19.31697859,22.8703003,65.66574027,7.194351208,42.23930152
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),32.42229497,65.84111775,21.9733967,21.77721289,60.95299667,6.57982449,50.39379071
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),15.58340638,68.20655833,16.40506975,18.02979692,63.09663651,7.495966888,44.62574975
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),12.58878762,58.21301727,20.9481344,24.68019858,69.81202488,6.269048842,45.21334782
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),16.81461988,57.19297345,21.60467335,23.46544248,60.65236496,6.30583274,39.15933723
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),4.259325948,67.22047361,15.5505508,24.30516542,67.60508838,6.460862334,48.41769816
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),27.63520398,69.25967035,16.36755145,19.67156822,67.67420002,7.665424895,52.90771264
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),23.74457981,56.11288384,20.13714318,25.49964462,62.54519899,6.283880939,46.49590847
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),23.75199827,63.94667192,23.78753871,21.72243027,61.65401806,7.321468271,38.52704633
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),23.17026533,64.46865861,19.31064915,18.35198404,63.8368368,7.381538641,43.12871045
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),9.231062708,60.11588367,18.10148639,22.62572059,65.32923926,5.900804428,43.72117033
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),12.23040776,60.26779691,19.30918766,21.58052811,61.2772267,6.494083623,39.26269181
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),12.73345319,65.07839214,16.64594418,23.57424173,68.07343471,6.532319746,45.66033745
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),3.607300822,59.91770161,20.77387112,27.51495212,66.29080044,6.217781619,48.18757346
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),1.171010415,57.23395195,20.66428603,24.41127511,64.47452876,7.768413532,49.78898714
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),32.74709153,57.59470143,22.59508313,23.15464657,60.82982817,6.921820712,49.18797859
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),27.62670862,63.50417292,18.99985938,18.76540852,62.63357899,7.611994059,48.40567228
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),24.64261796,57.36408984,19.77694275,28.17376121,65.09784787,7.019717854,50.8736097
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),26.43689455,68.45667159,16.89353597,25.96845897,62.36753008,6.189007402,44.36066993
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),8.056204326,72.05663431,18.94042718,19.35137322,69.41935754,7.370975553,39.37433216
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),9.588528556,61.42605507,23.82270407,20.30009743,63.11255007,7.325083349,51.91996077
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),21.92416438,56.89479104,24.3335472,22.78285381,68.44994076,6.593524716,51.61830781
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),3.574311324,64.5722181,18.52418815,28.04497489,62.289969,6.202833847,50.09826385
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),16.03176147,71.63493065,18.36890272,19.30850498,67.68761764,5.962678855,37.26538142
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),8.439034076,67.51345559,21.59480331,18.20593764,65.20954751,6.331267509,35.57419449
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),32.72355902,72.41629507,22.00221314,25.13101087,63.51799147,6.162843594,49.02400152
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),5.858190552,62.41507948,19.73294447,27.72334525,65.90160783,6.402531591,53.59880942
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),31.36476528,67.01272021,21.46510595,24.52898167,63.96692651,7.583970611,48.29568958
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),7.396980002,56.23247485,23.14263862,26.93466921,64.84672907,7.745458246,37.08337356
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),4.113372535,67.46239537,16.83155868,20.79607803,66.36184291,7.74418317,54.66156859
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),18.86772887,62.9987445,16.93134764,21.28073054,69.76675449,6.215284901,48.7450911
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),4.243476744,60.17847529,21.63644494,23.01389865,63.8713249,6.886198728,47.29258553
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),18.86057372,63.56477333,24.33128536,28.62408625,65.27247922,6.606332649,45.55068132
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),15.50266484,61.68864051,22.69599512,24.05761256,63.7400672,7.316298996,44.07955521
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),28.31564151,70.40198154,24.83141111,24.8269129,68.9418925,6.898004737,53.4844136
Lentil (Masur)(Whole),Kabuli Channa(Chickpeas-White),32.45550073,71.12583976,22.03461328,26.40273069,64.01052666,6.844584504,37.9785579
